code,company,actual,predicted,minimum,maximum
533400,FUTURE CONSUMER LTD,-0.057152949750578136,0.17413742729047088,-0.05525695092810453,-0.07155273065046723
532175,CYIENT LIMITED,-0.06107833162873073,0.16061019507982893,,-0.07461869698132087
532814,INDIAN BANK,-0.06278602234474531,0.4180238723670657,,-0.09297416313769573
500294,NCC LTD,-0.06415999189606153,0.24802496866187732,-0.06331694725685838,-0.08486309350581095
500183,HFCL LTD,-0.06761705996810889,0.10428590563126221,,-0.07924063310173733
532218,SOUTH INDIAN BANK LTD,-0.07026140068309196,0.15485652881748452,,-0.08607850172868002
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LTD,-0.0761530143972483,0.10228570249697233,,-0.08974166057392038
532839,DISH TV INDIA LTD,-0.08687193305404683,0.45822403830693736,,-0.1342254737861489
532622,GATEWAY DISTRIPARKS LTD,-0.08837973515229196,0.14905534222219483,,-0.10936418440651306
500109,MANGALORE REFINERY  PETROCHEMICALS LTD,-0.09076062192796902,0.13543966858700882,,-0.11129070097539567
534309,NBCC INDIA LTD,-0.11989021989021977,0.17780111180544309,,-0.15558049910662514
532733,SUN TV NETWORK LTD,-0.12301174531818822,0.1101370785818938,,-0.15169178906502023
511196,CAN FIN HOMES LTD,-0.1275911885472659,0.12073490989078471,,-0.15927541059428213
512237,JAI CORP LTD,-0.14360882509052106,0.11027548652768458,,-0.1800688527909273
532221,SONATA SOFTWARE LTD,-0.1754700628944601,0.13218056932460806,,-0.22945353867946042
