SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
500456,PAS.ACRYLON ,X ,Q,30.0,30.85,29.05,29.9,29.9,29.6,657,218649,6615967.0,,2021-07-19
500458,KORE        ,XT,Q,2.95,3.2,2.95,3.01,3.0,3.07,30,4233,13002.0,,2021-07-19
500459,PROCTER &GAM,A ,Q,12899.9,12967.85,12831.05,12842.3,12845.0,12894.75,153,204,2628823.0,,2021-07-19
500460,MUKAND LTD. ,T ,Q,137.0,144.75,137.0,142.9,142.5,139.9,164,18345,2602586.0,,2021-07-19
500463,AGCNET      ,T ,Q,1218.9,1248.8,1151.1,1209.8,1208.0,1203.05,25,438,517737.0,,2021-07-19
500464,UCAL FUEL   ,B ,Q,161.0,164.6,158.25,161.05,163.0,161.85,180,4022,652409.0,,2021-07-19
500467,HARR.MALAYAL,B ,Q,227.35,227.35,215.0,216.8,216.5,218.45,849,13681,2977485.0,,2021-07-19
500469,FEDERAL BANK,A ,Q,87.7,87.7,85.85,86.1,86.1,87.9,2081,458954,39677448.0,,2021-07-19
500470,TATA STEEL  ,A ,Q,1265.05,1290.85,1255.55,1266.3,1266.3,1278.3,10545,648909,827020107.0,,2021-07-19
500472,SKF INDIA   ,A ,Q,2536.05,2592.45,2503.65,2561.65,2592.45,2569.75,955,3865,9847958.0,,2021-07-19
500477,ASHOK LEYL. ,A ,Q,126.0,127.45,123.95,124.7,124.7,127.85,4232,1675474,211672459.0,,2021-07-19
500480,CUMMINS (I) ,A ,Q,859.0,866.15,846.9,861.5,859.5,857.2,1537,179263,154164951.0,,2021-07-19
500483,TATA COMM   ,A ,Q,1365.0,1398.0,1356.0,1382.35,1384.4,1360.35,1662,27229,37601264.0,,2021-07-19
500488,ABBOTT (I)  ,A ,Q,17425.0,17425.0,17234.15,17329.1,17258.65,17480.95,285,541,9367036.0,,2021-07-19
500490,BAJ HOLD INV,A ,Q,4005.0,4058.8,3901.0,3921.75,3917.0,3975.25,1139,7281,29016749.0,,2021-07-19
500493,BHARAT FORGE,A ,Q,778.8,813.4,778.8,811.8,811.8,807.4,2075,146696,117790341.0,,2021-07-19
500495,ESCORTS LTD.,A ,Q,1189.9,1202.95,1182.3,1192.8,1192.8,1194.35,4254,67353,80567321.0,,2021-07-19
500500,HIND.MOTORS ,B ,Q,8.7,8.7,8.25,8.33,8.4,8.32,154,48802,405843.0,,2021-07-19
500510,LARSEN & TOU,A ,Q,1600.0,1638.65,1597.0,1609.1,1609.1,1619.1,11652,442979,717218823.0,,2021-07-19
500520,MAH & MAH   ,A ,Q,779.0,780.15,770.1,775.1,775.1,779.55,1632,401116,312599988.0,,2021-07-19
500530,BOSCH LTD   ,A ,Q,15158.15,15300.3,15133.4,15225.05,15244.85,15282.85,457,1321,20118514.0,,2021-07-19
500540,PREMIER LTD ,T ,Q,4.0,4.0,3.8,3.87,3.85,4.0,26,5322,20633.0,,2021-07-19
500547,BHARAT PET. ,A ,Q,447.9,459.0,446.0,454.05,454.05,447.95,6128,696673,314496050.0,,2021-07-19
500550,SIEMENS LTD.,A ,Q,2021.35,2021.35,1969.05,1973.9,1974.0,2011.9,1611,40348,80447364.0,,2021-07-19
500570,TATA MOTORS ,A ,Q,309.7,310.35,306.25,308.7,308.7,311.25,14649,1656920,512882458.0,,2021-07-19
500575,VOLTAS LTD  ,A ,Q,1045.0,1052.95,1032.1,1039.15,1038.05,1051.3,2322,35671,37163555.0,,2021-07-19
500620,GREAT EASTE ,A ,Q,381.0,385.0,378.0,382.35,382.35,380.8,1764,53888,20589458.0,,2021-07-19
500645,DEEPAK FERT.,T ,Q,416.0,418.0,401.0,412.75,414.2,416.25,1499,44478,18240787.0,,2021-07-19
500650,EXCEL INDUST,A ,Q,1248.0,1248.0,1201.0,1208.7,1211.05,1232.45,551,2772,3384596.0,,2021-07-19
500655,GRWRHITECH  ,T ,Q,912.7,940.0,912.7,920.45,920.1,929.05,321,20825,19381017.0,,2021-07-19
500660,GLAXOSMITH  ,A ,Q,1553.7,1651.0,1553.7,1606.9,1606.9,1575.75,1672,10966,17773182.0,,2021-07-19
500670,GUJ.NARMADA ,A ,Q,364.5,366.0,359.0,362.7,362.7,359.45,1303,38812,14120895.0,,2021-07-19
500672,NOVARTIS    ,A ,Q,990.55,1028.0,974.25,988.1,990.5,1003.65,1293,9635,9628955.0,,2021-07-19
500674,SANOFI      ,A ,Q,7882.0,8112.45,7882.0,7968.4,7974.0,7963.7,716,1555,12466256.0,,2021-07-19
500680,PFIZER LTD. ,A ,Q,5645.0,5694.35,5630.0,5663.85,5653.1,5675.4,740,2177,12331056.0,,2021-07-19
500690,GUJ.ST.FERT ,A ,Q,115.0,116.25,113.2,114.35,114.35,114.3,1056,89314,10288017.0,,2021-07-19
500696,HIND UNI LT ,A ,Q,2408.8,2416.0,2398.4,2410.45,2410.45,2414.6,2219,384431,928899657.0,,2021-07-19
500710,AKZOINDIA   ,A ,Q,2270.1,2287.65,2255.2,2265.8,2265.8,2283.8,311,726,1648140.0,,2021-07-19
500730,NOCIL LTD   ,A ,Q,266.3,266.3,254.65,257.25,257.25,266.3,2539,161591,41663848.0,,2021-07-19
500770,TATA CHEM.  ,A ,Q,772.55,795.0,768.95,779.45,779.45,781.2,7216,204454,159766927.0,,2021-07-19
500777,T.P.L.      ,B ,Q,120.15,124.8,120.0,122.3,122.3,121.9,3498,170410,20986050.0,,2021-07-19
500780,ZUARIGLOB   ,B ,Q,157.75,165.9,155.3,165.2,162.25,158.0,740,23927,3886575.0,,2021-07-19
500790,NESTLE (I)  ,A ,Q,17575.0,17848.6,17575.0,17749.2,17754.0,17650.1,881,17252,304799083.0,,2021-07-19
500800,TATACONSUM  ,A ,Q,760.0,770.3,758.55,765.85,765.85,763.2,3821,334246,255289379.0,,2021-07-19
500820,ASIAN PAINTS,A ,Q,2989.75,2998.0,2965.4,2979.35,2979.35,2992.65,5216,207389,619506746.0,,2021-07-19
500825,BRITANIA IND,A ,Q,3433.3,3455.45,3425.35,3450.2,3448.25,3443.25,3135,59708,205500155.0,,2021-07-19
500830,COLGATE PALM,A ,Q,1746.0,1755.6,1732.25,1753.35,1753.35,1746.5,1471,69165,120188780.0,,2021-07-19
500840,EIH LTD.    ,A ,Q,112.85,116.55,112.85,113.8,114.0,116.0,4187,312246,35906187.0,,2021-07-19
500850,INDIAN HOTEL,A ,Q,151.5,151.65,148.3,150.1,150.1,152.85,1680,136227,20482284.0,,2021-07-19
500870,CASTROL     ,A ,Q,141.65,143.95,141.65,143.5,143.65,143.4,1779,59560,8541682.0,,2021-07-19
500875,ITC LTD.    ,A ,Q,207.35,209.5,206.55,207.8,207.8,207.9,7023,1867825,388480246.0,,2021-07-19
500877,APOLLO TYRES,A ,Q,230.05,230.05,223.0,225.3,225.3,230.9,5987,479710,108120194.0,,2021-07-19
500878,CEAT LIMITED,A ,Q,1440.0,1448.1,1415.0,1425.95,1426.6,1449.85,1446,13809,19785728.0,,2021-07-19
500890,MODI RUBBER ,T ,Q,72.85,73.5,69.25,73.3,73.5,72.6,19,700,50341.0,,2021-07-19
500940,FINOLEX IND.,A ,Q,177.25,178.1,175.1,175.95,175.95,177.25,2469,52577,9282915.0,,2021-07-19
501148,DALAL ST INV,XT,Q,264.95,270.35,264.95,270.35,270.35,270.35,10,55,14707.0,,2021-07-19
501150,CENTRUM CAP ,B ,Q,51.65,52.5,50.75,51.45,51.45,51.85,1330,290322,14988916.0,,2021-07-19
501242,TCI FINANCE ,B ,Q,5.55,5.99,5.55,5.77,5.77,5.5,6,5185,29312.0,,2021-07-19
501295,INDUS.INV.TR,B ,Q,76.1,76.1,70.7,70.75,70.7,72.5,62,1690,125652.0,,2021-07-19
501298,INDUS.&PRUD.,X ,Q,1550.0,1583.55,1525.05,1531.15,1559.0,1566.0,52,462,710050.0,,2021-07-19
501301,TATA INVEST.,A ,Q,1142.55,1174.0,1142.55,1148.85,1149.8,1165.6,800,4883,5668270.0,,2021-07-19
501314,PRISMX      ,X ,Q,93.5,94.5,90.95,92.9,92.9,93.65,86,5492,506994.0,,2021-07-19
501343,MOTOR&GEN.FI,B ,Q,24.1,24.15,22.1,23.1,22.8,23.0,81,8736,207522.0,,2021-07-19
501370,WALCHAND PF ,X ,Q,99.2,103.85,99.05,100.25,100.0,104.25,30,1740,175220.0,,2021-07-19
501391,W.H.BRADY   ,X ,Q,191.0,191.0,177.5,183.3,183.45,182.4,30,1003,182938.0,,2021-07-19
501421,TECHNVISN   ,XT,Q,189.0,198.45,189.0,198.45,198.45,189.0,5,53,10281.0,,2021-07-19
501423,SHA ENG PLA ,XT,Q,1640.0,1650.0,1602.25,1614.45,1620.0,1644.8,83,1913,3123733.0,,2021-07-19
501425,BOM.BURMAH  ,A ,Q,1300.0,1312.9,1282.0,1286.9,1288.4,1300.3,567,3911,5075385.0,,2021-07-19
501430,BOM.CYCLE   ,X ,Q,688.5,708.0,688.5,700.45,690.05,688.5,52,681,476774.0,,2021-07-19
501455,GREAVES COTT,A ,Q,167.95,168.8,165.65,166.55,166.75,169.5,2121,138560,23196802.0,,2021-07-19
501477,MULLER & PHI,XT,Q,179.0,179.0,170.5,179.0,179.0,170.5,37,514,91972.0,,2021-07-19
501622,AMALGAMATED ,XT,Q,13.4,13.4,13.4,13.4,13.4,13.4,1,1,13.0,,2021-07-19
501700,INDIA NIVEH ,XT,Q,16.75,17.55,16.6,17.55,17.55,16.75,14,437,7502.0,,2021-07-19
501831,COAST CORP  ,X ,Q,303.6,309.45,300.6,305.5,308.0,303.6,317,15818,4823383.0,,2021-07-19
501833,CHOWGULE ST ,XT,Q,8.62,8.62,7.8,8.28,8.62,8.21,68,19243,163312.0,,2021-07-19
501848,GLOBAL OFFS ,X ,Q,19.0,19.7,17.84,19.7,19.7,18.77,526,340452,6481521.0,,2021-07-19
501945,DHENUBUILD  ,X ,Q,1.75,1.75,1.75,1.75,1.75,1.72,2,5000,8750.0,,2021-07-19
502015,ASIIL       ,XT,Q,28.55,28.75,26.3,27.4,28.4,27.4,165,89390,2433854.0,,2021-07-19
502090,SAGAR CEM.  ,A ,Q,1081.0,1135.0,1081.0,1126.35,1131.8,1116.15,986,5829,6548231.0,,2021-07-19
502137,DECAN CEMENT,B ,Q,693.9,738.35,666.95,725.7,725.7,683.9,3278,32190,22911110.0,,2021-07-19
502157,MANGALAM CEM,A ,Q,420.0,429.0,410.0,417.55,417.55,393.9,2591,140641,59239051.0,,2021-07-19
502168,N C L IND.  ,A ,Q,250.0,262.35,245.0,259.6,262.0,247.15,2237,171056,43988802.0,,2021-07-19
502175,SAURAS.CEM. ,X ,Q,97.0,100.0,94.8,95.9,96.0,96.45,803,98185,9541664.0,,2021-07-19
502180,SRI DIGV CEM,B ,Q,86.0,89.65,86.0,87.7,87.5,87.5,1391,72070,6355607.0,,2021-07-19
502219,BORORENEW   ,T ,Q,293.95,293.95,281.0,288.7,289.0,288.2,646,29443,8439200.0,,2021-07-19
502271,RAASI REFRAC,X ,Q,14.0,14.07,14.0,14.07,14.07,13.4,22,2839,39882.0,,2021-07-19
502281,TRIVENI GLAS,X ,Q,6.61,6.95,6.61,6.75,6.75,6.89,18,7080,47670.0,,2021-07-19
502294,NILACHAL REF,X ,Q,31.55,34.85,31.55,34.85,34.85,33.2,12,101,3348.0,,2021-07-19
502330,ANDPAPER    ,B ,Q,251.05,258.35,250.45,254.45,254.5,252.15,272,2645,678388.0,,2021-07-19
502355,BALKRISH IND,A ,Q,2393.65,2393.65,2327.35,2346.05,2348.7,2383.5,1639,52492,123950331.0,,2021-07-19
502420,ORIENT PAPER,B ,Q,29.65,30.3,29.3,29.85,29.85,29.9,505,72619,2158677.0,,2021-07-19
502445,CITADEL     ,X ,Q,11.78,11.82,11.12,11.82,11.82,11.26,25,3149,36943.0,,2021-07-19
502448,ROLLATAINER ,B ,Q,3.54,3.54,3.22,3.22,3.22,3.38,601,1707520,5797813.0,,2021-07-19
502450,SESHA.PAPER ,A ,Q,216.5,217.0,210.45,212.55,212.55,216.15,726,11821,2521533.0,,2021-07-19
502460,SOLID CONT. ,X ,Q,34.0,34.0,34.0,34.0,34.0,34.0,1,100,3400.0,,2021-07-19
502563,SH.BHAWANI  ,Z ,Q,1.93,1.93,1.92,1.92,1.92,1.91,5,2501,4801.0,,2021-07-19
502587,NATHIND     ,X ,Q,109.4,112.2,107.4,110.0,110.35,113.35,162,9726,1071612.0,,2021-07-19
502589,VAPI PAPER  ,XT,Q,35.7,35.7,34.0,34.0,34.0,34.0,16,1025,35742.0,,2021-07-19
502742,SINTEX IND. ,T ,Q,4.85,4.85,4.66,4.69,4.69,4.79,532,407212,1935934.0,,2021-07-19
502820,DCM LTD.    ,T ,Q,41.0,41.75,40.8,40.85,40.85,41.0,8,195,7981.0,,2021-07-19
502865,FORBES & CO ,B ,Q,3002.0,3002.0,2900.0,2914.0,2914.0,3003.25,305,3040,8893408.0,,2021-07-19
502873,H.P.COTTON  ,X ,Q,92.95,92.95,86.9,88.95,89.0,91.35,173,7829,702018.0,,2021-07-19
502901,JAMSHRI     ,XT,Q,4712.25,4712.25,4700.0,4700.0,4700.0,4487.9,4,8,37673.0,,2021-07-19
502933,KATARE SPG. ,XT,Q,18.8,18.8,18.8,18.8,18.8,18.0,1,350,6580.0,,2021-07-19
502937,KESORAM IND ,B ,Q,90.8,93.25,89.8,91.45,91.8,91.55,1517,248642,22796638.0,,2021-07-19
502958,LAKSHMI MILL,X ,Q,3295.0,3379.95,3281.15,3370.45,3376.95,3281.85,38,185,621956.0,,2021-07-19
502986,VARDH TEXT  ,A ,Q,1715.0,1719.0,1673.0,1681.85,1680.0,1712.05,1401,7383,12509571.0,,2021-07-19
503031,PENLAND LTD ,T ,Q,15.6,16.59,15.01,16.57,16.57,15.8,668,311359,5015875.0,,2021-07-19
503092,PASUPATI SPG,XT,Q,20.34,20.34,20.34,20.34,20.34,19.38,3,254,5166.0,,2021-07-19
503100,PHOENIX MILL,A ,Q,870.0,884.5,865.7,871.2,873.75,876.05,1288,7741,6776560.0,,2021-07-19
503101,MARATHON NEX,B ,Q,86.8,91.55,84.95,91.55,91.55,87.2,1927,68472,6134184.0,,2021-07-19
503127,RAJA BAHADUR,XT,Q,10669.4,10669.4,10669.4,10669.4,10669.4,10161.35,4,13,138702.0,,2021-07-19
503162,REL.CHEMOTX ,X ,Q,137.95,140.0,129.0,139.4,139.9,138.0,264,12566,1733736.0,,2021-07-19
503169,RUBY MILLS  ,B ,Q,285.0,289.85,272.0,281.8,281.8,275.85,657,4503,1273316.0,,2021-07-19
503229,SIMPLEX REAL,XT,Q,94.3,94.3,90.0,90.0,90.0,90.0,6,783,70836.0,,2021-07-19
503310,SWAN ENG    ,A ,Q,141.0,149.6,139.95,147.8,146.85,141.55,2760,75184,10897181.0,,2021-07-19
503349,VICTORIA MIL,X ,Q,3395.0,3685.45,3395.0,3595.35,3615.0,3355.2,232,1188,4274273.0,,2021-07-19
503624,SVARAJ TRAD ,XT,Q,6.74,6.74,6.74,6.74,6.74,6.42,28,38731,261046.0,,2021-07-19
503641,ZODIAC VEN  ,XT,Q,18.3,18.3,17.5,17.85,18.1,17.9,50,8547,152780.0,,2021-07-19
503657,VEER ENERGY ,X ,Q,13.6,14.34,13.5,13.68,14.05,13.84,178,46035,641068.0,,2021-07-19
503659,SWIL        ,XT,Q,29.6,29.6,29.6,29.6,29.6,28.2,2,51,1509.0,,2021-07-19
503663,TILAK       ,XT,Q,3.35,3.49,3.17,3.44,3.44,3.33,165,70608,232373.0,,2021-07-19
503669,KKFIN       ,X ,Q,7.45,7.45,7.45,7.45,7.45,7.84,2,102,759.0,,2021-07-19
503675,WAGEND      ,X ,Q,1.4,1.47,1.33,1.46,1.47,1.4,43,32898,47335.0,,2021-07-19
503722,BANSW.SYNTEX,T ,Q,202.1,211.15,202.1,211.15,211.15,201.1,85,9291,1960511.0,,2021-07-19
503776,MODIPON     ,X ,Q,26.25,26.25,23.75,25.2,25.2,25.0,30,1840,45858.0,,2021-07-19
503804,SHRI DINESH ,X ,Q,531.3,575.0,510.0,562.95,560.0,550.45,135,15124,8463859.0,,2021-07-19
503806,SRF LIMITED ,A ,Q,7752.5,7874.35,7662.1,7838.55,7862.4,7758.5,1420,5351,41660928.0,,2021-07-19
503811,SIYARAM SILK,B ,Q,415.0,426.0,412.2,419.4,420.0,410.35,977,21334,8966858.0,,2021-07-19
503816,SWAD.POLYTEX,XT,Q,4.9,5.1,4.85,5.1,5.1,4.95,17,1548,7647.0,,2021-07-19
503837,SHREE RAJSYN,XT,Q,3.54,3.54,3.54,3.54,3.54,3.57,1,500,1770.0,,2021-07-19
503960,BHARAT BIJLE,A ,Q,1365.05,1397.15,1344.95,1379.45,1380.0,1373.1,544,1378,1899979.0,,2021-07-19
504000,ELPRO INTER ,X ,Q,69.4,69.4,63.0,63.55,63.55,65.0,1135,231980,15267135.0,,2021-07-19
504008,EMCO LTD.   ,Z ,Q,2.65,2.65,2.42,2.57,2.6,2.54,46,15101,38275.0,,2021-07-19
504028,GEE LTD     ,X ,Q,99.95,99.95,95.6,96.55,96.75,100.0,238,30107,2924238.0,,2021-07-19
504036,HIND.RECT   ,B ,Q,170.0,170.0,162.55,164.15,164.15,170.0,298,4065,676300.0,,2021-07-19
504058,NIPPOBATRY  ,B ,Q,1084.1,1112.0,1054.85,1074.75,1055.0,1094.7,486,2382,2555832.0,,2021-07-19
504067,ZENSAR TECH.,A ,Q,373.8,391.15,367.3,373.55,373.55,376.9,5405,270449,103212716.0,,2021-07-19
504076,JYOTI LTD.  ,X ,Q,13.42,13.5,12.85,13.25,13.0,12.7,48,9667,129153.0,,2021-07-19
504080,JSL LTD.    ,XT,Q,157.55,174.05,157.55,157.7,157.7,165.8,18,365,61250.0,,2021-07-19
504084,KAYCEE IND  ,X ,Q,4127.0,4474.0,4127.0,4474.0,4474.0,4290.0,8,13,56707.0,,2021-07-19
504092,INDOKEM LTD.,X ,Q,51.5,51.5,49.1,49.45,49.45,50.6,81,12137,609589.0,,2021-07-19
504093,PANA ENERG  ,X ,Q,291.0,292.95,278.5,287.55,288.0,286.75,467,19476,5611249.0,,2021-07-19
504112,NELCO LTD.  ,A ,Q,376.0,390.65,373.3,378.0,378.0,380.25,1625,29780,11407506.0,,2021-07-19
504132,PERM MAGNETS,X ,Q,325.0,359.5,321.5,333.8,333.8,332.1,507,21812,7271515.0,,2021-07-19
504176,HIGH ENERGY ,X ,Q,2403.65,2403.65,2403.65,2403.65,2403.65,2289.2,162,3058,7350361.0,,2021-07-19
504180,STD.BATTERY ,X ,Q,26.45,26.45,25.15,25.15,25.15,26.45,93,10615,277703.0,,2021-07-19
504212,UNIV.CABLE  ,B ,Q,192.15,198.05,192.15,193.9,194.0,194.85,428,9723,1894021.0,,2021-07-19
504240,DELTON CABLE,XT,Q,52.7,54.0,52.05,54.0,54.0,53.75,32,1420,75339.0,,2021-07-19
504258,LAKSHMI ELEC,X ,Q,432.0,445.05,422.05,440.6,440.6,428.5,174,4848,2130004.0,,2021-07-19
504273,MODULEX     ,XT,Q,21.3,21.85,20.4,21.15,21.1,20.85,224,189686,4090985.0,,2021-07-19
504286,DELTAMAGNT  ,T ,Q,54.2,56.95,54.1,56.45,56.45,54.55,24,3338,185806.0,,2021-07-19
504335,PAZEL       ,Z ,Q,0.57,0.57,0.57,0.57,0.57,0.55,576,868584,495092.0,,2021-07-19
504340,CONFINT     ,X ,Q,3.28,3.4,3.28,3.4,3.4,3.34,8,3110,10346.0,,2021-07-19
504341,RELTD       ,X ,Q,50.0,50.0,47.05,47.05,47.05,49.5,89,6921,329719.0,,2021-07-19
504378,NYSSACORP   ,XT,Q,7.36,7.36,7.36,7.36,7.36,7.01,62,37776,278031.0,,2021-07-19
504392,KRISHNA VEN ,XT,Q,11.4,11.45,11.4,11.45,11.45,11.4,4,370,4236.0,,2021-07-19
504605,UNI ABEX    ,X ,Q,634.0,699.0,634.0,686.8,687.95,671.1,195,3138,2152546.0,,2021-07-19
504614,SARDA ENMIN ,T ,Q,651.9,659.0,633.0,644.75,650.0,649.1,235,6663,4327739.0,,2021-07-19
504646,BHAGWATI AUT,X ,Q,165.95,165.95,152.0,153.95,154.05,164.5,40,807,123866.0,,2021-07-19
504648,BOM.WIRE ROP,XT,Q,6.62,6.62,6.62,6.62,6.62,6.31,6,4100,27142.0,,2021-07-19
504697,GALADA TELE.,Z ,Q,2.05,2.15,2.05,2.15,2.15,2.05,11,3147,6451.0,,2021-07-19
504741,IND.HUME PIP,A ,Q,243.95,243.95,227.5,231.6,231.2,238.3,902,21553,4998272.0,,2021-07-19
504786,INVEST &PREC,X ,Q,230.0,247.0,230.0,245.25,246.6,219.75,610,65423,15780328.0,,2021-07-19
504810,INFORMEDTEC ,X ,Q,33.0,35.15,33.0,33.0,33.0,33.5,9,621,20643.0,,2021-07-19
504840,KAIRA CAN CO,X ,Q,1390.75,1459.95,1389.0,1414.0,1414.0,1431.1,11,52,72408.0,,2021-07-19
504879,ORIENT ABRAS,B ,Q,33.75,34.55,32.9,33.25,33.15,33.05,760,75634,2551980.0,,2021-07-19
504882,NATIONAL STD,XT,Q,1069.0,1069.0,1069.0,1069.0,1069.0,1019.0,11,71,75899.0,,2021-07-19
504908,DUNCANENG   ,X ,Q,207.05,219.0,205.35,205.35,205.35,216.15,100,7256,1510654.0,,2021-07-19
504918,SANDUR MANG.,X ,Q,2085.0,2085.0,2005.0,2030.1,2031.4,2065.75,549,6466,13147739.0,,2021-07-19
504959,STOVAC IND. ,X ,Q,2635.05,2710.0,2635.05,2676.0,2674.0,2677.8,89,1247,3327909.0,,2021-07-19
504961,TATA YODOGAW,X ,Q,60.45,62.0,60.0,60.45,60.6,60.45,204,14379,873978.0,,2021-07-19
504966,TINPLATE    ,A ,Q,250.0,250.0,241.3,243.35,243.35,248.95,1967,95304,23379228.0,,2021-07-19
504973,CHOLAHLDNG  ,A ,Q,640.0,667.2,634.5,657.9,662.0,649.25,1156,12986,8491687.0,,2021-07-19
504988,WELCAST     ,XT,Q,493.0,493.0,467.15,490.0,490.0,477.75,12,148,72231.0,,2021-07-19
505010,AUTO AXLES  ,A ,Q,1428.9,1428.9,1349.95,1392.9,1396.75,1407.75,558,3448,4720517.0,,2021-07-19
505029,ATLAS CYCLES,Z ,Q,32.15,32.2,32.1,32.1,32.1,33.75,27,5340,171537.0,,2021-07-19
505036,AUTO COR.GOA,X ,Q,461.4,471.7,458.0,459.15,459.15,467.9,100,2543,1175804.0,,2021-07-19
505075,SETCO AUTO  ,B ,Q,21.75,22.5,21.5,22.1,22.1,21.55,178,29977,660728.0,,2021-07-19
505141,SCOOTERS IND,T ,Q,41.95,42.4,40.05,41.55,41.8,41.3,66,6691,276009.0,,2021-07-19
505160,TALBROS AUTO,B ,Q,315.5,325.3,313.8,317.65,320.2,315.35,1367,28998,9346781.0,,2021-07-19
505163,ZF STEERING ,X ,Q,562.35,572.75,530.3,545.2,545.2,551.3,165,6495,3535519.0,,2021-07-19
505192,SMLISUZU    ,A ,Q,587.8,608.05,585.5,593.4,593.4,606.0,859,13932,8299132.0,,2021-07-19
505196,TIL LTD.    ,T ,Q,186.2,193.45,186.0,189.9,190.0,186.0,15,710,133494.0,,2021-07-19
505200,EICHER MOTOR,A ,Q,2616.0,2616.95,2572.0,2580.95,2580.0,2616.25,2882,79767,208279159.0,,2021-07-19
505216,ALFRED HERB ,X ,Q,695.0,695.0,650.65,665.0,665.0,689.0,14,334,222099.0,,2021-07-19
505232,VELJAN      ,X ,Q,1192.9,1244.0,1192.9,1203.25,1200.25,1193.1,90,1217,1477380.0,,2021-07-19
505242,DYNAMAT.TECH,B ,Q,1624.5,1637.95,1595.0,1596.75,1596.75,1614.1,74,283,455705.0,,2021-07-19
505250,G.G.DANDEKAR,X ,Q,57.95,58.4,53.1,58.35,58.4,55.5,18,1284,74507.0,,2021-07-19
505255,GMM PFAUDLER,A ,Q,4649.95,4663.2,4600.0,4606.05,4601.0,4636.85,437,1431,6613724.0,,2021-07-19
505283,KIRLOSAR PN ,B ,Q,385.2,398.0,382.5,392.8,391.15,385.95,413,29913,11704841.0,,2021-07-19
505299,KPT         ,X ,Q,147.0,147.0,141.5,142.95,142.95,146.4,57,5548,800850.0,,2021-07-19
505302,LAXMI AUTOLM,X ,Q,552.5,572.0,535.0,571.0,571.0,559.5,23,54,30163.0,,2021-07-19
505324,MANUGRAPH IN,T ,Q,14.99,14.99,14.25,14.93,14.93,14.8,11,3171,46540.0,,2021-07-19
505343,MONOTYPE IND,Z ,Q,0.22,0.23,0.22,0.23,0.23,0.22,10,24805,5699.0,,2021-07-19
505355,NESCO LTD   ,A ,Q,633.0,648.0,625.7,637.75,640.0,634.65,781,8092,5171203.0,,2021-07-19
505358,INTEGRA ENG ,X ,Q,46.75,48.5,45.0,46.5,46.5,46.6,380,88090,4151191.0,,2021-07-19
505368,REVATHI EQU.,B ,Q,699.05,699.05,686.3,690.1,690.1,702.4,31,326,226393.0,,2021-07-19
505400,TEXINFRA    ,B ,Q,65.4,66.95,65.4,66.45,66.45,66.2,129,3060,202966.0,,2021-07-19
505412,WENDT(INDIA),B ,Q,4372.5,4400.05,4300.2,4353.95,4353.95,4400.2,69,146,636658.0,,2021-07-19
505509,RESPON IND  ,A ,Q,137.45,149.9,137.45,139.35,139.35,137.75,113,1363,191558.0,,2021-07-19
505523,MAHA CORP   ,X ,Q,0.55,0.57,0.55,0.55,0.55,0.57,771,2657999,1463265.0,,2021-07-19
505526,DOLAT INV.  ,B ,Q,107.5,110.0,103.85,105.65,105.65,107.2,1714,74959,7960913.0,,2021-07-19
505533,WESTLIFE DEV,A ,Q,522.1,528.0,517.1,521.45,521.8,532.1,1350,9955,5191332.0,,2021-07-19
505537,ZEE ENTER   ,A ,Q,208.75,210.25,205.65,206.5,206.5,209.0,5413,258987,53719631.0,,2021-07-19
505576,GOLDCORP    ,X ,Q,100.0,104.5,100.0,104.0,104.0,104.75,12,273,28391.0,,2021-07-19
505590,SVPGLOB     ,B ,Q,109.15,112.35,108.0,109.0,109.0,109.35,892,70403,7752085.0,,2021-07-19
505650,SKYL MILLAR ,X ,Q,16.66,18.0,16.66,16.66,16.66,17.53,222,50108,840609.0,,2021-07-19
505681,BIMETAL BEAR,X ,Q,421.0,446.0,421.0,435.7,440.0,443.05,108,809,350447.0,,2021-07-19
505688,BHARAT GEARS,B ,Q,121.25,124.0,118.35,119.95,120.5,121.75,353,5595,680920.0,,2021-07-19
505690,BRADY MORRIS,X ,Q,90.05,93.9,90.05,93.8,91.05,89.45,10,672,60967.0,,2021-07-19
505693,LATIMMETAL  ,X ,Q,99.7,99.95,96.0,99.65,99.95,95.2,163,26685,2655237.0,,2021-07-19
505700,ELECON ENG  ,B ,Q,142.0,146.8,137.0,138.25,138.85,141.6,4060,541801,77522938.0,,2021-07-19
505710,GRAUER& WEIL,X ,Q,70.65,70.9,68.05,68.75,68.75,70.65,3654,301648,20880406.0,,2021-07-19
505711,GAJRA BEVEL ,XT,Q,2.57,2.57,2.45,2.45,2.45,2.57,13,917,2256.0,,2021-07-19
505712,HIMTEK      ,X ,Q,116.1,118.9,113.5,118.15,118.5,116.05,41,1276,148760.0,,2021-07-19
505714,GABRIEL(I)  ,A ,Q,128.65,129.1,124.25,125.5,125.5,129.65,1657,66612,8458054.0,,2021-07-19
505720,HERC.HOISTS ,B ,Q,170.85,179.65,169.65,177.5,176.9,173.8,1028,28589,5045064.0,,2021-07-19
505725,HIND.EVEREST,XT,Q,334.7,334.7,313.25,326.2,330.65,328.7,25,656,211337.0,,2021-07-19
