Date,Open,High,Low,Close
16-March-2017,12446.02,12523.35,12446.02,12516.72,
17-March-2017,12570.58,12591.57,12497.76,12524.81,
20-March-2017,12548.08,12561.90,12488.69,12507.67,
21-March-2017,12520.44,12527.14,12438.08,12488.63,
22-March-2017,12440.89,12440.89,12346.72,12366.69,
23-March-2017,12393.39,12470.93,12393.26,12454.94,
24-March-2017,12466.99,12523.14,12466.88,12485.43,
27-March-2017,12486.42,12491.67,12400.24,12428.98,
28-March-2017,12463.21,12513.04,12463.21,12502.20,
29-March-2017,12532.29,12554.84,12513.86,12547.77,
30-March-2017,12562.79,12613.73,12557.11,12605.30,
31-March-2017,12612.14,12650.57,12601.00,12631.90,
3-April-2017,12674.13,12730.63,12669.36,12725.42,
5-April-2017,12757.30,12799.63,12714.60,12789.32,
6-April-2017,12787.56,12794.12,12736.17,12785.00,
7-April-2017,12763.62,12804.46,12695.35,12712.39,
10-April-2017,12742.50,12771.72,12707.65,12724.97,
11-April-2017,12742.17,12814.14,12727.28,12809.11,
12-April-2017,12829.80,12838.88,12690.98,12766.16,
13-April-2017,12769.62,12773.65,12703.75,12710.75,
17-April-2017,12716.82,12735.46,12672.77,12706.02,
18-April-2017,12739.88,12827.24,12630.63,12643.78,
19-April-2017,12659.88,12693.06,12616.53,12675.68,
20-April-2017,12688.47,12752.07,12686.30,12741.44,
21-April-2017,12794.37,12804.43,12690.34,12729.13,
24-April-2017,12752.63,12862.69,12752.45,12854.14,
25-April-2017,12919.14,12987.25,12908.20,12982.49,
26-April-2017,13019.13,13053.04,12924.67,13005.91,
27-April-2017,13013.90,13032.13,12979.88,12993.79,
28-April-2017,13014.73,13017.09,12959.33,12979.24,
2-May-2017,13016.89,13057.46,12941.37,13006.66,
3-May-2017,13036.05,13052.60,12984.19,12997.91,
4-May-2017,13050.72,13070.43,13019.90,13062.14,
5-May-2017,13076.19,13084.26,12920.20,12945.57,
8-May-2017,12984.03,13029.14,12976.94,13001.19,
9-May-2017,13022.55,13052.12,13000.87,13027.62,
10-May-2017,13058.63,13158.46,13058.29,13151.07,
11-May-2017,13189.34,13215.77,13158.03,13167.60,
12-May-2017,13187.01,13188.97,13076.87,13112.98,
15-May-2017,13154.59,13200.60,13154.09,13195.46,
16-May-2017,13221.75,13276.68,13214.54,13273.30,
17-May-2017,13286.58,13288.81,13237.75,13270.30,
18-May-2017,13205.59,13222.12,13070.02,13085.67,
19-May-2017,13134.02,13206.81,12995.40,13051.03,
22-May-2017,13121.25,13151.78,13007.07,13016.74,
23-May-2017,13023.03,13029.56,12837.10,12893.54,
24-May-2017,12924.09,12949.08,12781.06,12810.75,
25-May-2017,12842.82,13016.07,12833.19,13007.44,
26-May-2017,13022.44,13171.57,13008.58,13164.84,
29-May-2017,13154.62,13200.55,13063.04,13112.10,
30-May-2017,13108.98,13169.90,13060.25,13158.31,
31-May-2017,13190.13,13229.39,13172.29,13199.15,
1-June-2017,13198.12,13240.96,13182.46,13221.57,
2-June-2017,13257.37,13302.04,13257.21,13290.23,
5-June-2017,13306.58,13353.87,13290.33,13332.17,
6-June-2017,13375.36,13378.46,13252.08,13271.80,
7-June-2017,13297.99,13345.67,13279.22,13323.45,
8-June-2017,13347.83,13364.61,13305.66,13318.96,
9-June-2017,13319.81,13366.07,13277.25,13355.15,
12-June-2017,13348.05,13348.20,13265.08,13287.07,
13-June-2017,13300.12,13354.00,13272.52,13288.32,
14-June-2017,13303.44,13313.68,13248.97,13303.08,
15-June-2017,13319.93,13321.35,13252.55,13277.70,
16-June-2017,13309.20,13339.90,13267.94,13287.83,
19-June-2017,13330.44,13380.06,13322.40,13354.99,
20-June-2017,13385.80,13396.88,13347.77,13362.56,
21-June-2017,13365.94,13365.95,13318.72,13342.37,
22-June-2017,13373.04,13431.53,13302.34,13316.08,
23-June-2017,13338.72,13342.45,13176.58,13207.78,
27-June-2017,13239.90,13257.47,13052.34,13102.99,
28-June-2017,13112.49,13131.83,13052.88,13091.72,
29-June-2017,13128.43,13211.20,13115.47,13130.59,
30-June-2017,13125.00,13194.40,13059.68,13178.45,
3-July-2017,13253.59,13323.38,13211.19,13314.72,
4-July-2017,13355.08,13372.53,13285.29,13303.99,
5-July-2017,13330.45,13376.96,13307.82,13367.72,
6-July-2017,13396.45,13454.44,13390.37,13411.66,
7-July-2017,13417.22,13437.19,13382.15,13409.25,
10-July-2017,13466.14,13551.98,13460.02,13535.83,
11-July-2017,13567.48,13594.60,13503.84,13512.45,
12-July-2017,13542.73,13583.90,13527.66,13575.70,
13-July-2017,13619.45,13676.05,13618.08,13664.47,
14-July-2017,13691.37,13699.94,13596.84,13660.58,
17-July-2017,13676.71,13706.44,13662.94,13692.47,
18-July-2017,13621.10,13669.65,13572.82,13581.81,
19-July-2017,13639.11,13705.56,13626.40,13699.15,
20-July-2017,13723.88,13730.67,13658.14,13665.62,
21-July-2017,13706.53,13724.44,13608.32,13704.49,
24-July-2017,13732.80,13797.69,13723.61,13763.30,
25-July-2017,13803.73,13813.15,13753.51,13776.11,
26-July-2017,13801.30,13844.25,13789.33,13835.12,
27-July-2017,13885.21,13947.56,13802.38,13822.04,
28-July-2017,13822.39,13842.87,13748.97,13828.51,
31-July-2017,13862.07,13907.26,13842.98,13897.23,
1-August-2017,13934.41,13944.06,13895.34,13928.15,
2-August-2017,13955.62,13963.72,13866.55,13894.31,
3-August-2017,13911.20,13911.20,13787.60,13808.49,
4-August-2017,13794.44,13893.80,13773.70,13879.81,
7-August-2017,13911.00,13953.73,13897.25,13929.65,
8-August-2017,13955.90,13968.92,13757.67,13799.70,
9-August-2017,13770.83,13782.33,13631.36,13661.74,
10-August-2017,13644.68,13645.48,13356.06,13438.71,
11-August-2017,13354.24,13426.72,13245.92,13336.33,
14-August-2017,13385.82,13540.77,13385.67,13512.71,
16-August-2017,13564.48,13669.27,13496.37,13660.04,
17-August-2017,13712.39,13741.67,13649.41,13671.49,
18-August-2017,13646.78,13646.78,13517.45,13595.73,
21-August-2017,13637.74,13661.77,13446.59,13462.74,
22-August-2017,13512.46,13568.12,13431.81,13451.61,
23-August-2017,13501.86,13592.35,13492.23,13586.07,
24-August-2017,13621.36,13642.59,13592.40,13617.08,
28-August-2017,13666.23,13733.06,13662.32,13721.44,
29-August-2017,13715.33,13718.28,13558.75,13569.69,
30-August-2017,13622.00,13740.06,13621.76,13716.31,
31-August-2017,13735.26,13769.81,13695.85,13762.13,
1-September-2017,13781.37,13871.39,13777.48,13857.59,
4-September-2017,13874.96,13875.02,13678.31,13765.68,
5-September-2017,13790.32,13854.71,13771.66,13841.91,
6-September-2017,13808.97,13843.51,13754.26,13818.22,
7-September-2017,13862.65,13908.15,13849.27,13863.40,
8-September-2017,13888.77,13918.55,13823.03,13848.84,
11-September-2017,13901.76,13982.66,13900.13,13953.11,
12-September-2017,14015.07,14082.55,13991.42,14075.48,
13-September-2017,14094.87,14139.10,14017.66,14038.26,
14-September-2017,14117.01,14128.18,14047.53,14074.78,
15-September-2017,14051.13,14107.43,14005.31,14077.60,
18-September-2017,14122.66,14195.41,14122.53,14167.49,
19-September-2017,14204.29,14205.78,14148.29,14178.10,
20-September-2017,14205.73,14216.92,14149.84,14157.97,
21-September-2017,14163.38,14188.52,14012.46,14110.40,
22-September-2017,14090.86,14090.86,13817.50,13834.58,
25-September-2017,13856.21,13864.28,13578.52,13676.28,
26-September-2017,13693.46,13742.27,13613.01,13702.10,
27-September-2017,13762.63,13767.59,13463.04,13488.39,
28-September-2017,13512.06,13569.06,13427.95,13549.52,
29-September-2017,13593.09,13702.40,13592.38,13610.70,
3-October-2017,13704.23,13744.39,13684.23,13715.18,
4-October-2017,13741.59,13817.93,13715.74,13786.47,
5-October-2017,13812.06,13855.88,13776.39,13786.36,
6-October-2017,13812.34,13920.20,13812.34,13910.16,
9-October-2017,13934.92,13978.29,13900.52,13930.58,
10-October-2017,13957.11,14009.18,13957.05,13988.24,
11-October-2017,14021.96,14072.94,13874.41,13920.86,
12-October-2017,13949.08,14083.64,13913.18,14073.21,
13-October-2017,14101.12,14174.79,14100.79,14146.89,
16-October-2017,14177.56,14247.65,14152.53,14220.91,
17-October-2017,14232.52,14266.09,14208.29,14247.04,
18-October-2017,14235.90,14258.46,14177.81,14221.15,
19-October-2017,14266.86,14272.62,14116.65,14154.57,
23-October-2017,14164.61,14239.85,14127.01,14198.43,
24-October-2017,14236.67,14276.14,14207.12,14236.09,
25-October-2017,14367.14,14406.59,14281.75,14351.96,
26-October-2017,14360.70,14430.89,14317.62,14415.98,
27-October-2017,14445.01,14460.36,14389.16,14405.17,
30-October-2017,14450.63,14517.71,14446.43,14494.19,
31-October-2017,14501.09,14522.24,14455.35,14485.57,
1-November-2017,14544.80,14639.05,14543.99,14608.93,
2-November-2017,14637.60,14664.07,14590.93,14620.89,
3-November-2017,14658.98,14676.36,14600.31,14657.91,
6-November-2017,14676.99,14731.05,14634.65,14681.83,
7-November-2017,14712.57,14741.48,14491.10,14518.09,
8-November-2017,14542.82,14568.67,14403.11,14435.36,
9-November-2017,14496.93,14542.21,14388.74,14480.92,
10-November-2017,14477.70,14531.07,14411.31,14484.86,
13-November-2017,14524.37,14532.33,14369.16,14379.22,
14-November-2017,14375.71,14419.58,14314.01,14328.35,
15-November-2017,14333.60,14333.64,14164.90,14203.06,
16-November-2017,14227.12,14366.24,14226.90,14344.02,
17-November-2017,14455.91,14537.39,14430.50,14454.33,
20-November-2017,14471.85,14506.71,14438.38,14493.95,
21-November-2017,14528.83,14585.39,14507.01,14533.72,
22-November-2017,14566.10,14591.09,14501.05,14550.08,
23-November-2017,14559.93,14605.28,14506.77,14572.15,
24-November-2017,14601.07,14645.41,14596.60,14628.58,
27-November-2017,14619.48,14669.55,14580.26,14662.65,
28-November-2017,14667.05,14699.78,14615.35,14641.92,
29-November-2017,14665.38,14685.83,14606.03,14627.31,
30-November-2017,14605.74,14611.96,14478.12,14493.58,
1-December-2017,14536.18,14578.00,14317.34,14338.18,
4-December-2017,14394.53,14414.20,14288.86,14336.17,
5-December-2017,14322.70,14352.89,14239.24,14326.77,
6-December-2017,14323.40,14324.32,14207.77,14216.94,
7-December-2017,14228.47,14416.62,14225.66,14399.72,
8-December-2017,14441.08,14551.01,14441.03,14535.58,
11-December-2017,14575.77,14625.12,14563.35,14600.85,
12-December-2017,14591.18,14600.72,14479.26,14487.93,
13-December-2017,14495.82,14551.38,14369.09,14399.19,
14-December-2017,14425.20,14477.56,14313.28,14453.18,
15-December-2017,14543.29,14625.33,14543.29,14586.05,
18-December-2017,14563.40,14738.74,14254.77,14660.92,
19-December-2017,14713.19,14811.35,14705.21,14802.54,
20-December-2017,14834.59,14862.66,14794.44,14808.62,
21-December-2017,14830.22,14865.45,14814.80,14844.87,
22-December-2017,14863.73,14929.23,14863.68,14908.09,
26-December-2017,14936.25,14974.78,14918.48,14964.43,
27-December-2017,14993.44,15015.22,14887.48,14922.24,
28-December-2017,14940.18,14985.35,14889.18,14916.06,
29-December-2017,14948.62,15013.42,14948.62,15002.73,
1-January-2018,15020.45,15056.39,14913.84,14935.58,
2-January-2018,14972.91,15004.45,14837.22,14895.40,
3-January-2018,14938.32,15005.80,14914.16,14931.96,
4-January-2018,14980.54,15042.57,14942.25,15032.66,
5-January-2018,15067.09,15147.04,15067.08,15137.99,
8-January-2018,15179.36,15256.71,15179.36,15244.23,
9-January-2018,15272.51,15295.07,15205.77,15250.72,
10-January-2018,15288.19,15297.99,15184.87,15234.96,
11-January-2018,15252.97,15297.65,15220.74,15267.12,
12-January-2018,15301.06,15333.37,15165.22,15283.93,
15-January-2018,15327.61,15414.34,15327.02,15341.72,
16-January-2018,15362.52,15380.47,15192.30,15210.24,
17-January-2018,15210.66,15342.11,15095.17,15327.56,
18-January-2018,15423.22,15464.68,15198.56,15258.97,
19-January-2018,15285.61,15393.43,15235.36,15378.91,
22-January-2018,15414.35,15493.31,15369.08,15483.36,
23-January-2018,15519.05,15639.36,15517.97,15619.31,
24-January-2018,15626.16,15660.94,15553.53,15591.54,
25-January-2018,15613.28,15623.06,15458.36,15514.22,
29-January-2018,15543.22,15618.63,15519.03,15532.52,
30-January-2018,15525.37,15528.56,15400.19,15417.84,
31-January-2018,15396.32,15427.94,15274.86,15347.19,
1-February-2018,15380.64,15450.21,15123.18,15329.54,
2-February-2018,15249.35,15251.10,14866.07,14886.09,
5-February-2018,14733.28,14825.28,14594.06,14792.53,
6-February-2018,14380.55,14657.28,14209.33,14541.76,
7-February-2018,14694.98,14732.72,14532.07,14562.00,
8-February-2018,14608.03,14821.01,14586.15,14752.56,
9-February-2018,14574.98,14680.96,14502.25,14649.94,
12-February-2018,14730.18,14819.10,14720.82,14796.56,
14-February-2018,14862.77,14883.14,14716.14,14761.66,
15-February-2018,14786.58,14877.64,14710.21,14756.19,
16-February-2018,14801.85,14855.77,14584.21,14614.53,
19-February-2018,14635.40,14654.62,14392.50,14495.16,
20-February-2018,14525.43,14574.91,14466.63,14482.76,
21-February-2018,14524.98,14559.71,14454.41,14509.55,
22-February-2018,14491.46,14503.80,14441.30,14468.09,
23-February-2018,14478.51,14648.63,14477.43,14639.90,
26-February-2018,14686.73,14784.52,14686.65,14774.15,
27-February-2018,14814.52,14845.60,14713.37,14723.23,
28-February-2018,14646.16,14710.64,14596.80,14670.49,
1-March-2018,14666.15,14727.78,14598.56,14611.24,
5-March-2018,14599.70,14599.88,14424.06,14467.33,
6-March-2018,14562.78,14593.41,14277.32,14314.45,
7-March-2018,14299.42,14310.25,14141.02,14158.53,
8-March-2018,14228.49,14288.47,14100.69,14256.22,
9-March-2018,14294.95,14337.96,14212.38,14234.38,
12-March-2018,14300.42,14455.22,14300.39,14440.49,
13-March-2018,14411.63,14559.50,14406.09,14495.87,
14-March-2018,14462.08,14512.12,14408.95,14498.08,
15-March-2018,14503.78,14539.87,14454.37,14469.75,
16-March-2018,14477.86,14479.52,14257.34,14276.76,
19-March-2018,14310.97,14312.26,14075.80,14101.12,
20-March-2018,14064.88,14173.98,14029.25,14132.99,
21-March-2018,14174.18,14288.31,14150.03,14180.71,
22-March-2018,14204.02,14245.53,14092.88,14105.36,
23-March-2018,13956.72,13961.52,13856.31,13937.09,
26-March-2018,13923.84,14132.02,13887.84,14115.71,
27-March-2018,14168.00,14261.50,14165.51,14216.61,
28-March-2018,14185.07,14188.67,14106.47,14125.53,
2-April-2018,14161.85,14307.05,14159.26,14295.11,
3-April-2018,14282.16,14390.96,14263.50,14377.82,
4-April-2018,14413.34,14451.98,14206.80,14219.56,
5-April-2018,14327.29,14495.42,14323.86,14483.13,
6-April-2018,14488.02,14547.59,14448.16,14526.25,
9-April-2018,14546.33,14614.10,14527.69,14581.07,
10-April-2018,14626.31,14652.12,14577.51,14603.47,
11-April-2018,14637.26,14641.18,14543.78,14616.14,
12-April-2018,14631.38,14679.81,14597.26,14647.00,
13-April-2018,14674.93,14743.29,14643.92,14684.22,
16-April-2018,14610.17,14762.70,14589.86,14751.16,
17-April-2018,14780.51,14803.72,14723.12,14786.90,
18-April-2018,14813.63,14851.01,14734.54,14760.19,
19-April-2018,14790.67,14835.00,14788.95,14828.75,
20-April-2018,14823.67,14835.30,14768.03,14817.83,
23-April-2018,14849.51,14920.04,14799.66,14850.83,
24-April-2018,14854.90,14901.47,14832.58,14876.23,
25-April-2018,14869.29,14885.29,14771.23,14808.99,
26-April-2018,14825.67,14876.44,14799.76,14867.05,
27-April-2018,14886.19,14998.31,14885.74,14961.35,
30-April-2018,14991.44,15064.12,14986.32,15047.73,
2-May-2018,15102.44,15109.38,14922.26,14964.72,
3-May-2018,14981.04,14981.04,14830.93,14876.11,
4-May-2018,14891.42,14904.31,14786.93,14803.81,
7-May-2018,14838.60,14932.00,14825.66,14919.88,
8-May-2018,14963.79,14972.67,14894.91,14924.78,
9-May-2018,14915.70,14963.65,14898.13,14924.84,
10-May-2018,14936.97,14977.79,14819.26,14832.96,
11-May-2018,14854.44,14944.15,14835.09,14928.11,
14-May-2018,14935.15,14960.98,14862.13,14882.28,
15-May-2018,14873.09,15050.01,14819.48,14851.99,
16-May-2018,14822.33,14853.09,14716.34,14801.41,
17-May-2018,14835.61,14842.79,14742.19,14763.20,
18-May-2018,14765.72,14771.53,14594.15,14603.81,
21-May-2018,14611.11,14638.21,14435.68,14449.12,
22-May-2018,14442.64,14520.93,14406.33,14506.87,
23-May-2018,14500.12,14518.28,14367.75,14381.92,
24-May-2018,14408.06,14484.75,14351.64,14457.14,
25-May-2018,14493.69,14648.31,14477.39,14620.27,
28-May-2018,14688.34,14783.52,14673.68,14765.02,
29-May-2018,14779.08,14805.04,14670.51,14694.60,
30-May-2018,14662.70,14716.16,14604.48,14672.26,
31-May-2018,14725.68,14789.75,14669.02,14765.69,
1-June-2018,14784.94,14808.21,14660.96,14673.56,
4-June-2018,14756.88,14770.51,14540.57,14549.80,
5-June-2018,14550.65,14561.21,14387.37,14444.21,
6-June-2018,14447.35,14608.79,14425.34,14595.65,
7-June-2018,14632.65,14791.60,14632.65,14742.84,
8-June-2018,14725.76,14781.46,14677.46,14768.92,
11-June-2018,14784.35,14879.21,14780.30,14793.53,
12-June-2018,14811.74,14887.89,14806.28,14873.60,
13-June-2018,14922.67,14936.98,14872.55,14878.06,
14-June-2018,14878.83,14881.85,14786.09,14835.89,
15-June-2018,14851.99,14866.11,14753.80,14813.40,
18-June-2018,14840.21,14846.03,14768.98,14777.60,
19-June-2018,14773.33,14773.38,14635.23,14649.06,
20-June-2018,14664.74,14727.13,14657.69,14715.02,
21-June-2018,14744.72,14758.40,14643.97,14654.16,
22-June-2018,14653.91,14760.25,14602.28,14743.27,
25-June-2018,14766.38,14771.17,14631.42,14646.20,
26-June-2018,14608.10,14690.18,14603.26,14640.97,
27-June-2018,14655.71,14673.33,14456.35,14478.96,
28-June-2018,14468.55,14480.31,14314.91,14337.41,
29-June-2018,14374.88,14538.43,14372.07,14528.54,
2-July-2018,14578.53,14586.41,14379.24,14450.23,
3-July-2018,14468.19,14534.51,14407.25,14515.44,
4-July-2018,14516.16,14594.64,14476.94,14584.97,
5-July-2018,14606.98,14616.55,14527.69,14546.61,
6-July-2018,14538.23,14651.85,14526.68,14587.74,
9-July-2018,14650.08,14729.94,14650.08,14719.51,
10-July-2018,14772.86,14856.79,14766.58,14847.65,
11-July-2018,14862.49,14881.78,14806.23,14820.45,
12-July-2018,14879.40,14979.64,14871.12,14882.13,
13-July-2018,14916.22,14930.02,14809.31,14826.58,
16-July-2018,14858.55,14858.55,14637.54,14649.37,
17-July-2018,14673.31,14794.75,14627.17,14786.73,
18-July-2018,14856.56,14873.84,14679.09,14705.78,
19-July-2018,14744.68,14746.37,14622.10,14657.63,
20-July-2018,14665.13,14750.76,14632.27,14735.33,
23-July-2018,14760.76,14865.69,14754.25,14855.22,
24-July-2018,14906.39,15002.64,14892.52,14994.47,
25-July-2018,15031.79,15041.62,14968.99,14996.19,
26-July-2018,15021.85,15082.07,15011.36,15059.90,
27-July-2018,15141.87,15212.51,15124.65,15200.81,
30-July-2018,15256.46,15275.23,15190.69,15264.35,
31-July-2018,15279.74,15327.53,15207.56,15314.81,
1-August-2018,15340.55,15370.63,15271.48,15312.72,
2-August-2018,15320.91,15320.91,15205.80,15219.82,
3-August-2018,15281.38,15369.70,15280.78,15361.14,
6-August-2018,15420.31,15462.20,15391.34,15404.19,
7-August-2018,15458.92,15464.41,15355.84,15391.07,
8-August-2018,15424.71,15473.18,15387.21,15450.35,
9-August-2018,15501.48,15523.42,15473.30,15500.19,
10-August-2018,15516.23,15518.77,15406.56,15423.22,
13-August-2018,15375.64,15400.23,15303.53,15323.04,
14-August-2018,15361.65,15435.10,15346.38,15425.18,
16-August-2018,15414.64,15460.47,15337.56,15360.75,
17-August-2018,15437.81,15508.43,15432.26,15495.21,
20-August-2018,15542.67,15622.04,15542.63,15605.90,
21-August-2018,15638.23,15656.90,15597.37,15639.68,
23-August-2018,15683.24,15703.69,15615.56,15663.77,
24-August-2018,15675.94,15693.50,15584.50,15629.21,
